"","title","hit","url_val","contentlist"
"145","일본 전문가들 코로나19 회의 내용 요약 보는데 감염자 적은 이유중 하나로","1126","https://www.clien.net/service/board/park/14746837?od=T31&po=4&category=&groupCd=community","      감염자가 현재 적다는 전제로 추정하는데 이유중 하나가..      이차원 히키코모리들이 많아서 그럴수 있다는 (가장 많은 활동량을 가진 20~30대)   웃픈 추축이 있네요      .......   "
"146","청약통장 연말정산 질문있습니다.","93","https://www.clien.net/service/board/kin/14746836?od=T31&po=4&category=&groupCd=community","       청약통장을 처음 가입하게되서 연말정산 질문드립니다.      240만원 저축액까지 40% (최대 96만원)까지 공제가능하다고 알고있는데..      1. 12월에 가입해서 240만원 넣어도 가능한건지?     가입한 월에 따라 월할되는건지(4월에 가입하면 9개월 인정으로 240/12×9)     월별로 납입한 금액에 20만원까지 인정받는건지...        만약 5월에 가입해서 240만원 한번에 넣으면 얼마 인정받는건가요?      2. 무주택인 사람이 혜택을 받는걸로 알고있는데 연중에 주택을 소유했다가 없어진 경우는 어떻게되나요?     1~2월 주택 미소유 3~9월 주택 소유, 10~12월에 주택 미소유 이런식이면... 얼마나 인정되는지 궁금합니다.      "
"147","코로나19(COVID-19) 참고 사이트","562","https://www.clien.net/service/board/park/14746835?od=T31&po=4&category=&groupCd=community","      아래 사이트에 가면 코로나19 관련 다양한 분석과 그래프를 확인하실수 있습니다.   업데이트가 하루정도 늦다는 단점이 있지만 그부분은 아래 다른 사이트를 참고하시면 될듯 합니다.   코로나19가 빨리 해결되었으면 하는 바램이네요.   모두들 자신과 가족, 주변인들의 건강 챙기시기 바랍니다.      Our World in Data   https://ourworldindata.org/coronavirus      Worldometer   https://www.worldometers.info/coronavirus/#countries   "
"148","좀... 하지말라면 하지말라고......","3075","https://www.clien.net/service/board/park/14746834?od=T31&po=4&category=&groupCd=community","      대환장   경주-&gt;김해-&gt;함안-&gt;구례            바쁘시네,...      "
"149","번인 제거 방법??","148","https://www.clien.net/service/board/kin/14746833?od=T31&po=4&category=&groupCd=community","       노트8 쓰는데 번인이 심하네요...      혹시......      액정 불량확인 어플중 흰색만 나오는 화면 몇일 켜놓으면         전 소자가 타버려서 번인 개선이 좀 될까요??   "
"150","고속도로 근황.jpg","4101","https://www.clien.net/service/board/park/14746831?od=T31&po=4&category=&groupCd=community","            ㄷㄷㄷㄷㄷㄷ      이제 오토바이 그냥 다니나요....?   "
"151","암벽여신 김자인선수가 오영환후보 아내군요","3645","https://www.clien.net/service/board/park/14746826?od=T31&po=5&category=&groupCd=community","            저 두분이 부부인거 첨 알았어요.   사진은, 친박신당 사람들에게 남편 명함 돌리는   김자인선수의 패기      "
"152","잘 생기면 좋은점.txt","1567","https://www.clien.net/service/board/park/14746824?od=T31&po=5&category=&groupCd=community","      식당이나 음식점에서 서비스를 많이 줍니다   좀전에 점심 먹을때도 낙지먹는데 계란찜 서비스로 받았네요   하아...한번씩 곤란합니다 진짜   "
"153","저같으면 삼성전자에 과감히 배팅해봅니다.","2692","https://www.clien.net/service/board/park/14746823?od=T31&po=5&category=&groupCd=community","      매수가 2만원에   전재산 2만원을 걸어봅니다.      1치킨이 2치킨이 될 지   반마리가 될지는 모르겠지만 말이죠.ㄷㄷㄷ    물론 언제나 그렇듯 20,100원에서 반등하겠지만 말이죠.ㅋㅋㅋ   "
"154","저렴한 기계식 키보드 주문했어요.","1118","https://www.clien.net/service/board/park/14746822?od=T31&po=5&category=&groupCd=community","      다들 믿거앱이라고 말하시는 앱코의 제품을 주문했습니다.      기존에 같은 회사의 K650 청축을 집에서 매우 잘 사용하고 있어서      이번에는 회사에서 사용할 텐키리스 타입인 K315를 주문해 봤습니다.      제가 앱코 기계식을 사용하는 이유는 다른 기계식 키보드도 그 기능이 있는지 모르겠는데      일반키보드 모드가 있어서 KVM에서 제대로 동작해서 그렇습니다.      집에서도 회사에서도 CS533이라는 USB 유선 + 블루투스 KVM을 사용하는데, 이게 기계식 키보드는 인식을 못해요.      그런데 앱코것은 일명 6키 모드인가? 그것으로 바꾸면 정상 동작합니다.      이번에도 보니 나온지 좀 된 K640T는 펌업을해야하고 키보드에 해당 기능 마킹이 없는데      K315는 해당 기능도 처음부터 있고, 키보드에 마킹도 되어 있어서 저걸로 주문했어요.      다만 이건 회사에서 사용할거라 청축은 사용못하고, 적축으로 주문했습니다.      얼른 손에 무리가는 뻑뻑한 회사 키보드에서 벗어나고 싶네요. ㅎㅎㅎ   "
"155","예배 중단을 돈 때문에 못 한다는 건 일반교인들에게도 마찬가지입니다.","751","https://www.clien.net/service/board/park/14746820?od=T31&po=5&category=&groupCd=community","         한국교회는 원산지(?)인 유럽에 비해 유독 기복신앙이 강합니다.      어느 종교든 한국에 오면      거의 기복신앙과 강하게 결합이 되는 양상을 보여왔습니다.   (그래야 인기를 끌거든요 불교도 기복신앙 장난 아니죠. 유교도 제사 안 지내ㄴ면 후손이 뭐 된다???)      특히 한국 개신교에서 기복신앙으로 신도를 정말 많이 끌어모았죠.      교회 다니면 사업 잘 되고 복 받고 자식 대학 잘 가고 ....      교회에서 수능 잘 치라고 특별기도회 한다는 건 아시죠?   (불교도 이건 마찬가지~)         보통 돈 때문에 예배 중단 못 한다고 하면 목사들이 헌금 수입 포기 못 해서 그런 줄로만 생각하시지만,      크게 보면 일반 교인들 중에서도 예배 안 드리면 신앙 생활을 태만히 했으니 복 못 받는 게 걱정이 되어      예배 중단을 반기지 않는 사람들이 있을 겁니다.         요는 신자들부터가 기복신앙의 한 방편으로 교회에 다니는 케이스가 상당하다는 것이죠.      기복신앙 자체가 행위구원처럼, 행위기복(?)적인 요소가 강하니      예배 거르기는 이런 신자들 입장에서도 꺼려지는 일이겠죠.      헌금수입 줄어들어 자기 입금 삭감되는 게 두려운 목사들이야 당연히 있는 것이구요....            아무튼      보통      복 받는다 = 돈 많이 번다      라는 등식이 성립하니      돈 때문에 예배 못 빠지겠다는 말이 크게 틀린 말은 아닌 것이죠.         이게 다 기복신앙 팔이해서 신도들 끌어모은 한국 개신교의 업보이고      이런 비판을 받게 되는 것도 자업자득인 것이죠.      지적을 받으면 반성하고 고치려는 자세를 보이는 게 맞습니다.         "
"156","동작을 이수진 후보 후원계좌 열렸네요.","1122","https://www.clien.net/service/board/park/14746818?od=T31&po=5&category=&groupCd=community","      [이수진 동작원팀 캠프]드디어 열렸습니다!동작을 바꾸는 후원, 3월 23일 시작합니다!   *후원 계좌 안내신한은행 100-034-256782(예금주명: 동작구을선거구국회의원예비후보이수진후원회)   *10만원 이하는 전액 세액공제, 초과분은 소득공제 받으실 수 있습니다.*1인당 연간 최대 500만원까지 후원이 가능합니다.*법인, 단체, 공무원, 교원, 외국인은 후원이 불가능합니다.   *영수증 발급 안내 및 문의☎<U+FE0F>전화 010-5280-5850 / 010-5233-2364<U+0001F4E7>E-mail : rkftkraos@gmail.com   ===============================================   이수진후보 후원계좌 기다리시는분들, 참고하세요~      "
"157","JTBC에 나온 N번방 박사 말투.jpg","5357","https://www.clien.net/service/board/park/14746814?od=T31&po=5&category=&groupCd=community","      베충이 같은데 싸이언스네요.   "
"158","미국에 있는 대한미국인 근황","5116","https://www.clien.net/service/board/park/14746813?od=T31&po=5&category=&groupCd=community","      노란머리 한국인   "
"159","오늘 발매된 신작 Steam게임.JPG","2862","https://www.clien.net/service/board/park/14746812?od=T31&po=5&category=&groupCd=community","                                        GIF            하프라이프 : 알릭스 (밸브)      20년 3월23일 발매      하프라이프1과 2사이에 벌어지는 이야기를 그린 VR전용 게임         권장사양 ↓                  그래픽 카드      NVIDIA GeForce GTX 1060AMD Radeon RX 5806GB VRAM                        VR 게임이 땡기긴 처음 이네요...      그나저나 3이라는 숫자는 어디갔니...밸브야....ㅠㅜ   "
"160","쫄보는 내려도 못사고 올라도 못삽니다. ㅠ_ㅠ","1094","https://www.clien.net/service/board/park/14746810?od=T31&po=5&category=&groupCd=community","      걱정을 달고사는 저같은 놈은 돈을 대량으로 넣으면 하루죙일 주식만 보고 있을게 뻔합니다. ㄱ-      ㅠ_ㅠ 저같은 놈은 그냥 저축이 답입니다.   "
"161","사재기는 공포감이 극에 달하면 일어나죠","1237","https://www.clien.net/service/board/park/14746807?od=T31&po=5&category=&groupCd=community","      외국인이 떠나가도   우리 개미형님들은 사재기 하시네요.      개미가 아니라 나방 형님들이신가...   야수의 심장을 가진...   쫄지도 않고 꾸준 하시네요.      "
"162","삼전올인을 보니 '비트코인은 청년의 꿈'이라고 부르짖던 그때가 생각나네요","1994","https://www.clien.net/service/board/park/14746806?od=T31&po=5&category=&groupCd=community","      진짜 꿈하고   일확천금의 망상은 구별되야 할 건데요..   꿈을 그런데다 갖다 붙이는 인생이 좀 안타깝죠...   "
"163","(드림 완료) 킨들 3세대(?) 드립니다","783","https://www.clien.net/service/board/park/14746805?od=T31&po=5&category=&groupCd=community","      오래 전 모델이라 3세대인지 4세대인지 정확한 기억이 안 나네요   라이트 없는 논터치 버튼식 입니다   버튼딸각거리는 손맛이 좋습니다(...만 키보드 쓰려면 엄청난 인내심이 필요합니다. 영문만 됩니다)      한글 책은 아마존에서 구입한 거 외에는 자신이 만들어서 넣어야 합니다. 꽤번거로와요   전한 번 해보고 접었습니다.   pdf나 만화는 불가능하다고 보시면 됩니다.      댓글 주시고 문자 부탁드려요   편의점 착불로 보내드립니다.            "
"164","아이패드로 인터넷 강의 듣고 있는데","512","https://www.clien.net/service/board/park/14746804?od=T31&po=5&category=&groupCd=community","      교수님 목소리에 자꾸 시리가 반응하네요 ㅠㅠ   제 목소리가 여자같은 건지 교수님 목소리가 남자같은 건지...   "
"165","구미시 사회복지시설 코호트 격리, 단 1명의 확진자 없이 종료","1712","https://www.clien.net/service/board/park/14746803?od=T31&po=5&category=&groupCd=community","      [글로벌경제신문(구미) 이석희 기자]    구미시(시장 장세용)에서는 지난 9일부터 22일까지 2주간 관내 사회복지시설 52개소에 대한 예방적 코호트 격리를 단행하며 코로나19 확산 방지에 총력을 기울여 왔다. 2주간 2400여명의 시설 입소자와 종사자의 협조를 바탕으로, 공무원과 경찰 인력 1550여명을 투입하여 24시간 빈틈없는 관리체계를 통해 지금까지 단 한 명의 확진자 없이 격리 기간을 마무리했다.            TK 살았거나 사는 사람들은 알겠지만...........      구미랑 대구는 바로 옆이고 구미에서 대구로 왔다갔다 하는 사람들도 많은데.......      대구 바로 옆에 있는 구미는 엄청 선방하고 있네요 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ      대구시는 대체 일을 어떻게 하는 건지 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ   "
"166","(후방) 여친 몸매 마지노선.jpg","7657","https://www.clien.net/service/board/park/14746800?od=T31&po=5&category=&groupCd=community","                                                   https://www.instagram.com/annie.s_official/?hl=ko         모델 유하   "
"167","외국인 여친, 한국어 교육학과 대학원 수업 1일차인데요 ㄷㄷㄷㄷㄷㄷ","2373","https://www.clien.net/service/board/park/14746799?od=T31&po=5&category=&groupCd=community","         온라인으로 수업 합니다               제가 쓰는 말 보고            한국어 틀렸다고 계속 머라카네  유ㄷㄷㄷ               대학교 때 빼곤         부산 토박이라   제가 구어로 말 하는건   한국어 표준어랑 많이 다른데 ㄷㄷㄷ   "
"168","고양이 때문에 현타 오게 생겼습니다.","2034","https://www.clien.net/service/board/park/14746798?od=T31&po=5&category=&groupCd=community","               2018년 6월말 아파트 화단에서 3일째  울고있길래 어미가 버린걸로 판단하고 데리고 왔습니다.      처음 데리고 온날인가 둘째날인가 사진입니다. 피부병이 심해서 다 치료하는데 꽤 애먹었습니다.      이때가 생후 2개월정도라고 수의사가 말한것이 생각나네요. 하도 못먹어서 체중이 꽤 작았습니다.                  이때 사진은 구출후 18일 경과후 사진입니다. 데리고 온 첫날은 케이스안에만 있었는데 하루밤 지나니까      적응완료해서 온집안을 제집마냥 들나들고 강아지랑 첫째 고양이한테도 시비걸고 그런때 였습니다.      대자로 자고 있는거 찍었습니다.                  어제 찍은 사진입니다. 성묘가 다됐죠. 발코니 빨래건조대에 올라가서 햇빛을 쬐고 있습니다.      애가 문여는 방법을 알고나서는 온방에 문을 다 열고 다닙니다. 불과 생후 7-8개월 때부터      문열고 다닙니다. 첫째 고양이는 문여는 방법을 모릅니다. 그냥 문열어 달라고 야옹만 하는데...      둘째는 점프 뛰어서 문고리에 매달려서 문을 열죠. 문제는 새벽에 이러고 다닙니다.      그리고 요즘에는 화징실 세면대에 올라가서 수전도 누르면서 물마십니다. -..- 이게 미칠 노릇이네요.            "
"169","2021년 삼성전자 주총 모습.jpg","4606","https://www.clien.net/service/board/park/14746797?od=T31&po=5&category=&groupCd=community","      60초 후에 다시 뵙겠습니다.   "
"170","'대체제가 없어요'라는 얘기는 어디서 제일 먼저 나온건가요?","875","https://www.clien.net/service/board/park/14746796?od=T31&po=5&category=&groupCd=community","      기본적으로 중국이던 일본이던 조용히 쓰고 조용히 피하고 하는게 맞다고 생각하고 있습니다   성인군자라 일본 삼성 남양 양심에 손을 얹어보면 별수없어서, 이게 나아서 사서 쓰는것도 한두가지 있었겠지만   성격상 후기를 어디다 쓰고 홍보를 하고 부추기고 그런건 안맞아서 써도 조용히 쓰고 안써도 조용히 놔두고 왔습니다마는      '내가 하는 이건 대체제가 없어서 별수없어'라는 소리는 어디서 제일 먼저 나온건가요?   맥락으로 보면 조용히 보고 조용히 치우는게 아니라 이번 '그 숲'처럼 게시판에 글이 막 올라오다가 '야 너 불매 안하냐' 욕먹은 다음에   '아 니들이 쓰는 그런건 대체제가 있어서 불매를 해야하지만 내껀 갬성적으로나 성능적으로나 대체제가 없어서 별수없어' 하는것같은데      대체제가 없어서 별수 없으면, 비단 '그 숲' 이 아니라 삼성, 남양, 조중동, 일본 전부 다 통틀어서   불편을 감수하면서라도 안쓰던지, 쓰더라도 조용히 써야돼는거 아닌가 싶네요..   일본놈들처럼 선제적으로 특정국가는 일부러 안쓰는게 아니라 선빵 한대 진하게 맞고 시작한 불매운동인지라   뜻이 있어서 함께하면 이정도 불편함은 감수를 해야 맞는게 아닌가 하는 생각이 계속 맴도네요   "
"171","녹색당에서도 밀린 신지예 무소속 선언","3113","https://www.clien.net/service/board/park/14746795?od=T31&po=5&category=&groupCd=community","      ""기득권이 된 엘리트 남성 정치인들이 배지를 나눠가지려는 선거연합 파동은 한국정치의 한계를 보여준다""고 했다.          녹색당 파토 났는데 출마 강행할까요?                    신지예가 당 직원들에게 갑질 논란으로 몰리자 자리 내놓고 물러나고          비례 후보에도 못 오르고 사실상 퇴출수순인데 이때다 하고 무소속 출마 선언!                    도대체 어디에서 출마할건지 궁금합니다                     선거비 탕진 가자~~      "
"172","(약후)줄무늬 팬티짤.GIF","4989","https://www.clien.net/service/board/park/14746794?od=T31&po=5&category=&groupCd=community","GIF      사,살려주세요...ㄷㄷㄷㄷ (후다닥)   "
"173","정봉주전의원 이중당적 문제는 허위기사네요","2378","https://www.clien.net/service/board/park/14746792?od=T31&po=5&category=&groupCd=community","      정봉주 전의원이 민주당에 탈당계를 제출하지 않아서 이중당적자가 되어 민주당에서 긴급 징계조치를한다는 기사를 어느 분이 여기에 펌하여 올리셨는데...   Bjtv에서 본인이 직접 밝히기를 3/7일 오후6시경 팩스로 접수했고 오늘 탈당 처리됐다는 문자를 받았다고 합니다.   왜 보름동안 탈당처리하지 않고 붙들고 있었는지는 알 수 없다고 하네요   "
"174","중앙일보의 기사","1453","https://www.clien.net/service/board/park/14746791?od=T31&po=5&category=&groupCd=community","      오늘 기사네요 ㅋ   "
"175","비판은 할 수 있습니다.","955","https://www.clien.net/service/board/park/14746790?od=T31&po=5&category=&groupCd=community","      근데 말이죠. 비판도 어느정도 수위를 지켜가면서 해야 합니다.   비판이 정도를 넘어서면 비난이 됩니다.      요 며칠 그 게임 때문에 모공이 난리가 난 것도 알고 있고,   게임 하시는 분들 당에 가서 어그로 끌고 오신 분 글도 다 봤습니다.   불매 하는거 좋습니다. 안한다고 쳐죽일놈이고 그런거 아닙니다.   물론 지금 시국에선 자랑하는 글을 자제하는것도 맞죠.   그런데, 가장 위험한 부류는 도를 넘어서서 자극적으로 비난글을 쓰고 폄하하고 매도하는 행위입니다.   아군을 한명이라도 더 끌어와야 할 시기에 오히려 내부에서 적을 만드는건 잘못된 행위입니다.            유시민 씨가 그랬잖아요. 동참하지 않음을 자랑하는건 비판할 수 있지, 동참하지 않는다고 비난해서는 안된다고 말이죠.   불매운동이 좋은 일이고, 적절한 비판은 괜찮지만 비난은 하지 맙시다.      우리 스스로 악마가 되지 맙시다.      "
"176","무선 마우스나 키보드 충전식은 불편하네요","746","https://www.clien.net/service/board/park/14746789?od=T31&po=5&category=&groupCd=community","         배터리 방식은 배터리만 갈아끼우면 되는데 충전식 쓰려니 영 불편하네요   아니 사실 한번 충전해두면 꽤 오래 가니까 그리 불편하지 않을 꺼라고 생각은 하지만, 자꾸 배터리 다 됐을 경우가 걱정되서 맘놓고 쓰질 못하겠어요 ㅋㅋ   결국 장터로 다 내보내고 배터리식 무선 키보드 마우스 기웃거리고 있습니다...   "
"177","봄은 오고있네요.","432","https://www.clien.net/service/board/park/14746788?od=T31&po=5&category=&groupCd=community","      계속2월 중순인듯한 기분으로 사는 요즘입니다만,      점심때 광합성하러 동네 산책해보니, 어느새 봄은 훌쩍 찾아오고있네요.      사람들도 다들 100% 마스크끼고 산책을 하고있고, 따스한 햇빛과 살랑살랑 봄바람이 얼굴이 닿으니 기분이 참 좋습니다.               "
"178","이제 슬슬 논란이 마무리 되가는 거같아서 써보는 글입니다","1253","https://www.clien.net/service/board/park/14746787?od=T31&po=5&category=&groupCd=community","      가끔씩 (이번뿐만이 아니라)      본인의 주장을 무조건 옳다라고 말씀하실려고 세월호 관련된 내용으로 주장 들고 오시는 분들이 있으신데      그러지 마세요      사람을 억울하고 안타깝게 잃어버린 사고인데      본인의 주장을 내가 옳아! 라고 할려고 그 사고를 가져와서 비유하지 마세요      안타까운 일입니다.      "
"179","출장중 벚꽃 현황.jpg","3256","https://www.clien.net/service/board/park/14746785?od=T31&po=5&category=&groupCd=community","      다른 나무들은 아직 기약이 없는데 유독 한 그루가 유행을 선도하더군요.      남들보다 빠르게 온몸으로 생식을 원하고 있는 힙스터 새퀴      벌들이 많아서 2초만에 벗어났습니다.   "
"180","반일종족주의 작가가 말하는 n번방.jpg","2497","https://www.clien.net/service/board/park/14746783?od=T31&po=5&category=&groupCd=community","               왜 이런 애들은   하나만 하는 경우가 없을까요?      "
"181","출장중 벚꽃 현황.jpg","3257","https://www.clien.net/service/board/park/14746785?od=T31&po=6&category=&groupCd=community","      다른 나무들은 아직 기약이 없는데 유독 한 그루가 유행을 선도하더군요.      남들보다 빠르게 온몸으로 생식을 원하고 있는 힙스터 새퀴      벌들이 많아서 2초만에 벗어났습니다.   "
"182","반일종족주의 작가가 말하는 n번방.jpg","2499","https://www.clien.net/service/board/park/14746783?od=T31&po=6&category=&groupCd=community","               왜 이런 애들은   하나만 하는 경우가 없을까요?      "
"183","삼성전자에 2030 개미들이 새까맣게 몰리는 이유","4439","https://www.clien.net/service/board/park/14746782?od=T31&po=6&category=&groupCd=community","      http://naver.me/F3etkkKa      ‘젊은 개미 투자자’들은 이를 인생 역전의 기회로 여기는 분위기다. 온갖 자금을 이른바 ‘영끌(영혼을 끌어모은다의 줄임말)’해 주식투자에 뛰어드는 모습......         ㄷㄷㄷㄷㄷ   "
"184","대구시, 코로나로 축제예산 2000억 회수 결정 '형평성 논란'","2580","https://www.clien.net/service/board/park/14746781?od=T31&po=6&category=&groupCd=community","         시 관계자는 ""코로나19로 인해 오는 7월 예정인 치맥페스티벌 개최 여부도 불확실하다""며 ""치맥페스티벌은 문체국 소속이 아닌 경제국 농수산유통과이기 때문에 축제 관련 예산 삭감 및 회수 축제에 해당이 되지 않는다""고 말했다.      이에 대해 타 축제 관계자들은 치맥페스티벌 예산 삭감 대상 제외에 대해 형평성은 물론이고, 상대적 박탈감을 준다며 부정적인 입장이다.      한 축제 관계자는 ""코로나19로 대구가 힘들어 각종 행사의 예산 회수 또는 삭감은 충분히 이해를 한다""며 ""하지만 치맥페스티벌 예산만 삭감 대상에서 제외한 것은 이해가 않된다. 이는 치맥페스티벌만 편애하는 처사다""라고 비판했다.      한편 시는 하반기에 포스트 코로나19 대구관광회복 프로젝트를 추진 중이다.      시 관계자는 ""올 하반기에 코로나19가 안정세로 접어든다면 관광 수요가 다시 커질 것이란 기대감을 가지고 있다""며 ""아시아지역 도시의 유명 인플루언서를 대구에 초청하는 등 관광마케팅을 강화하고 상반기에 취소됐던 한류콘서트 등을 열어 관광 붐을 다시 일으킬 계획이다""고 밝혔다.               아........... 일을 그렇게 하면서 안정세에 접어들 거라 믿고 계시군요.............   "
"185","피라미드 컴퓨터 케이스","2119","https://www.clien.net/service/board/park/14746780?od=T31&po=6&category=&groupCd=community","                   신기하긴 한데...   얼마인지는 모르지만 ㅋ 안살래요      전 폭이 넗은 RGB없는 검정 미들급이면 오케이~   "
"186","예수님은 우리들 마음속에 계신것 아니었나요?","423","https://www.clien.net/service/board/park/14746779?od=T31&po=6&category=&groupCd=community","      방금 잘 계신것 확인했습니다.   제 마음속에서 부처님과 공자님, 알라와 사회적 격리를 서로 유지하고 계셨습니다.         "
"187","[만평] 박건웅 화백 : 어게인 2015","2027","https://www.clien.net/service/board/park/14746777?od=T31&po=6&category=&groupCd=community","      크으으으으      "
"188","cu 갈릭 큐브 스테이크 이물질 검출로 전체 리콜","787","https://www.clien.net/service/board/park/14746775?od=T31&po=6&category=&groupCd=community","      토요일 예약 구매 걸어둔걸 모른다고만 하더니   오늘에서야 알려주네요.   최근 판매 상품에 이물질이 섞였다고 합니다      "
"189","윈10은 지금도 업킷은 무료입니다.","2090","https://www.clien.net/service/board/park/14746774?od=T31&po=6&category=&groupCd=community","      아직 모르시는분들 많고      끝났다고 생각하신분들도 많은거 같은데         윈도우 xp 이상 홈버전으로 정품 하나라도 설치한 pc에서      윈10 업그레이드 home버전 업그레이드 하시면            지금도 무료 정식 라이센스 발급해줍니다. -0- 전 집에 pc다 업글해버림 가족별 계정만들고....   "
"190","중고거래 시, 되팔이 문제","152","https://www.clien.net/service/board/kin/14746773?od=T31&po=6&category=&groupCd=community","       모 인터넷 사이트에서 아이패드 악세사리를 x만원에 파는 걸   중고거래 사이트에 +a만원 붙여서 파는 걸 겪은 적이 있습니다      첨엔 게시물에 그런 말이 없었기 때문에 이 사람이 본인이 갖고 있는 걸 파는 건줄 알았는데   알고보니 어느 중고거래 업체에서 파는거더군요   업체에서 x만원에 파는 걸 a만원만큼 덧붙여서 파는 걸 업체로부터 확인하였습니다      판매 시 다른 곳에서 파는 걸 파는거라고 고지하지 않았다면 문제가 되나요?   아직 판매자에겐 이 말을 안했는데   같은 행태를 중고거래 사이트에서 또 보게 되어서요...   "
"191","꽃놀이 다녀온 60대 4명 코로나19 감염.gisa","3642","https://www.clien.net/service/board/park/14746771?od=T31&po=6&category=&groupCd=community","         https://imagehost.imageupload.net/2020/03/23/dasetfset.jpg"" class=""fr-fic fr-dii"">         https://news.v.daum.net/v/20200323115654636            https://imagehost.imageupload.net/2020/03/23/m_1553520084_4627_7A7512F9_2676_4E7E_8F8D_D9A89FB29894.jpg"" class=""fr-fic fr-dii"">            정부에서 돌아다니지 말라면 좀 집에 계세요....   "
"192","생각외로 지하철 티켓 없어진게 몇년 안됐나 봅니다","1278","https://www.clien.net/service/board/park/14746768?od=T31&po=6&category=&groupCd=community","      2008년 부산 놀러갔다 구매한 원데이 패스네요 ㅋㅋㅋ      그냥 기념품으로 가져온듯 한데..      이제는 볼수 없는 물건이네용      서랍정리 하다 나온 유물 입니다 ㅎㅎㅎ   "
"193","에어팟 프로 왔습니다 (feat. 스카이 무선충전기)","1103","https://www.clien.net/service/board/park/14746767?od=T31&po=6&category=&groupCd=community","      역시 쿠팡은 배송이 빠릅니다      2월 생산품이었고,   품질은 다소 애플답지 못하게... 유격이 살짝 있는데   크게 거슬리지 않아 다행입니다      한 2시간 정도 써보고 있는데 괜찮네요      첫 노캔 경험인데 생각보단 극적이지 않아 아쉬웠지만...   노이즈 캔슬링을 킨 상태로 노래를 틀면 외부 소음은 거의 안들리다시피 해서   윗집의 층간 소음에서 벗어날 수 있을 것 같습니다      이제 애플스토어에서 주문한 인케이스 케이스가 오길 기다려야겠네요   (5월 말 도착 예정은 너무한 것 같지만... 2월에 주문하신 분 중엔 이틀만에 받으셨단 분도 계셔서... 행복회로를 돌려봅니다)   "
"194","봉도사 극딜하네요","5466","https://www.clien.net/service/board/park/14746766?od=T31&po=6&category=&groupCd=community","               ""과거에 깔대기 대던건 본모습이 아니라 설정이다!"" ㅋㅋㅋㅋㅋ   "
"195","아직 덜맞아서 정신 못차린 애들","2533","https://www.clien.net/service/board/park/14746764?od=T31&po=6&category=&groupCd=community","            저런 애들은 대화로는 교화가 불가능하고   수갑차고 콩밥이 내앞에 놓여져야 그때 가서   눈물 콧물 질질 짜겠죠.      참고로 저거 운영자 갓갓이라는 놈도   이미 신원 특정 완료됐고   현재 경북경찰청이 행방 추적중이라고 합니다.   "
"196","한국 마트에 물건이 넘쳐나는 것은","3381","https://www.clien.net/service/board/park/14746762?od=T31&po=6&category=&groupCd=community","      우리가 제조업 국가이기 때문일까요?      이런게 제조업 국가의 위엄이 아닌가 싶기도 하게 생각이 됩니다.      200여개 되는 전세계 국가 중에서 제조업 국가들은 얼마 없지 않나요.      다 대부분 다른 주력 산업이 있고 물건들은 어디서 수입해 오는 부분이 많고.      우린 제조업 국가로 왠갖 물건들을 만들 수 있고 필요에 따라 생산량을 늘릴 여력도 있다보니      공급이 부족할 일은 없고 따라서 좀 많이 사가도 공급 부족의 모습이 보이질 않아서 사재기가 일어나질 않고...         요즘 어찌 보면 자랑스럽기도 하고 웃기기도 한게 마트 밖에 나와서 세일하는 화장지들입니다.      다른 나라 사람들이 이걸 보면 어찌 생각할까 싶기도 하고..   "
"197","이번 사태로 인해, 역이민 증가 하겟네요","1381","https://www.clien.net/service/board/park/14746760?od=T31&po=6&category=&groupCd=community","      기존 한국인 이민자의 역이민 뿐 아니라,   외국인들의 이민도 증가하지 않을까 예상해   봅니다.      특히 외국에서 애들 다키운 분들의  역이민이 증가하지 않을까 싶습니다.   "
"198","왜 순대국을 먹은 다음 날은 살이 빠질까요","1536","https://www.clien.net/service/board/park/14746759?od=T31&po=6&category=&groupCd=community","      몸무게 유지를 위해 항시 다이어트를 하고 있으나 뭔가 쳐먹쳐먹하고 싶은 날도 있는 것인데..      그런 날에 치킨을 먹으면 다음날에 0.3kg 정도는 올라가는 반면      순대국은 끽해야 본전(?) 아니면 -0.2kg로 내려가는 기적을 보여줍니다. -_-         -_- 순대국에 최적화된 몸인가?   "
"199","경기도 교육청 소속 학생도 윈도우 주는거 같습니다.","1583","https://www.clien.net/service/board/park/14746758?od=T31&po=6&category=&groupCd=community","      경기도교육청 onthehub 페이지 생긴거 같습니다..      경기도 교육청 소속 초중고등학교 자녀 있으신분들은 한번 발급 시도해보세요.      참고로 업그레이드용키입니다.      https://goe.onthehub.com/WebStore/OfferingDetails.aspx?o=bd1f89f0-bc5c-ea11-8129-000d3af41938   "
"200","저의 텔레그램 사용처..","1981","https://www.clien.net/service/board/park/14746757?od=T31&po=6&category=&groupCd=community","      (sagit = 샤오미 미6 코드네임, whyred = 샤오미 홍미노트5 코드네임)      최근 3년간 샤오미폰만 3대를 사용했는데      샤오미 커펌 개발자들이 대부분 중국 러시아 독일 사람들이라 그런지,      텔레그램을 통한 개발 자료 공유가 활발히 이루어지더라구요.. (XDA나 4PDA보다 최신 자료가 올라옴)    최근들어 텔레그램 인식이 망이되어서 마음아픕니다   "
